id,popularity,original_title,director,keywords,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,decades,horror
245698,1.0630549999999999,Pawn Sacrifice,Edward Zwick,chess|cold war|russia|biography|victory,114,['Drama'],148,6.6,2015,,,2010s,False
353326,1.046518,The Man Who Knew Infinity,Matt Brown,england|indian|mathematician|biography|cambridge,108,['Drama'],104,7.1,2015,,10554653.0359526,2010s,False
346808,1.041922,Momentum,Stephen S. Campanelli,,96,"['Thriller', 'Action']",100,5.8,2015,18399991.9040035,,2010s,False
250124,1.03839,The Diary of a Teenage Girl,Marielle Heller,1970s|teenage girl|older man younger woman relationship|based on graphic novel|teenage sexuality,102,"['Drama', 'Romance']",186,6.8,2015,1839999.19040035,1358841.24210985,2010s,False
290637,1.036825,Pay the Ghost,Uli Edel,halloween|police|revenge|burned alive|children,94,"['Horror', 'Thriller']",114,5.3,2015,,,2010s,True
244458,1.02762,The Voices,Marjane Satrapi,violence|psychiatrist|dark|evil|woman director,101,"['Horror', 'Thriller', 'Comedy', 'Crime']",371,6.0,2015,,,2010s,True
308504,1.021441,Last Knights,Kazuaki Kiriya,loyalty|emperor|castle|sword fight|revenge,115,"['Action', 'Adventure']",237,6.3,2015,,3352102.24507501,2010s,False
314405,1.0084739999999999,Il racconto dei racconti,Matteo Garrone,,125,"['Romance', 'Fantasy', 'Horror']",211,5.7,2015,11039995.1424021,,2010s,True
282984,1.0070540000000001,Irrational Man,Woody Allen,,95,"['Mystery', 'Drama']",319,6.1,2015,10119995.5472019,25199786.192094002,2010s,False
157843,0.973316,Queen of the Desert,Werner Herzog,middle east|persia|adventurer,128,"['Drama', 'History']",30,6.0,2015,13799993.9280026,,2010s,False
275601,0.956096,Ricki and the Flash,Jonathan Demme,homophobia|rock star|aging|family relationships|divorce,100,"['Comedy', 'Drama', 'Music']",152,5.5,2015,16559992.713603199,38019285.0315145,2010s,False
290762,0.9536469999999999,Miss You Already,Catherine Hardwicke,female friendship|music|friendship|love|cancer,112,"['Comedy', 'Drama', 'Romance']",139,7.2,2015,,,2010s,False
251516,0.953046,Kung Fury,David Sandberg,video game|martial arts|kung fu|hacker|nazis,31,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']",487,7.7,2015,579617.224968421,,2010s,False
304372,0.950793,The Perfect Guy,David M. Rosenthal,,100,"['Drama', 'Thriller']",122,5.6,2015,11039995.1424021,55451294.7614303,2010s,False
324807,0.9384319999999999,A Bigger Splash,Luca Guadagnino,italy|fish|rock star|vacation|rock concert,120,"['Crime', 'Drama', 'Mystery', 'Thriller']",69,5.8,2015,,1781601.29609542,2010s,False
252512,0.9376200000000001,While We're Young,Noah Baumbach,marriage|middle age,97,"['Drama', 'Comedy']",265,5.9,2015,9199995.95200178,6980483.12858742,2010s,False
257091,0.9273389999999999,Get Hard,Etan Cohen,prison|training|framed|embezzlement,100,['Comedy'],661,5.9,2015,36799983.808007106,97990493.6441828,2010s,False
228968,0.91704,Kidnapping Mr. Heineken,Daniel Alfredson,,95,"['Drama', 'Action', 'Crime', 'Thriller']",131,5.8,2015,,,2010s,False
347969,0.913085,The Ridiculous 6,Frank Coraci,wild west,119,"['Comedy', 'Western']",252,4.8,2015,55199975.71201059,,2010s,False
237756,0.90686,Kill Me Three Times,Kriv Stenders,assassin|dark comedy,90,"['Comedy', 'Thriller']",96,5.1,2015,,,2010s,False
293646,0.9060360000000001,The 33,Patricia Riggen,mining|chile|based on true story|survival|woman director,120,"['History', 'Drama']",262,5.8,2015,22999989.8800044,22910495.079382103,2010s,False
245168,0.898295999999999,Suffragette,Sarah Gavron,london|biography|feminist|period drama|woman director,106,"['Drama', 'History']",231,7.1,2015,12879994.3328024,14722219.9222232,2010s,False
311291,0.8944770000000001,45 Years,Andrew Haigh,secret|marriage,95,['Drama'],167,6.0,2015,,,2010s,False
301351,0.880937999999999,We Are Your Friends,Max Joseph,dj,96,"['Drama', 'Music', 'Romance']",412,6.2,2015,5519997.57120106,10232318.297779901,2010s,False
248574,0.880268,Barely Lethal,Kyle Newman,assassin|high school,96,"['Adventure', 'Action', 'Comedy']",215,5.5,2015,,5588.997540841079,2010s,False
225728,0.874641,Macbeth,Justin Kurzel,scotland|shakespeare|medieval,113,"['History', 'Drama', 'War']",269,6.4,2015,,12137055.0996957,2010s,False
326425,0.872149,Extraction,Steven C. Miller,terrorist|kidnapping|ex cia agent|rescue operation,83,"['Action', 'Thriller']",57,4.2,2015,,15432.9932094829,2010s,False
342474,0.8611790000000001,Jenny's Wedding,Mary Agnes Donoghue,woman director,94,"['Comedy', 'Drama']",92,5.2,2015,,,2010s,False
277217,0.848748,Descendants,Kenny Ortega,fairy tale|villain|musical|teen movie|teenager,112,"['Music', 'Action', 'Adventure', 'Comedy', 'Family']",262,6.7,2015,,,2010s,False
207936,0.843174,Tumbledown,Sean Mewshaw,widow|biography|writer|folk singer,105,"['Music', 'Romance', 'Comedy']",22,6.6,2015,,,2010s,False
250734,0.842202,Far from the Madding Crowd,Thomas Vinterberg,sheep|rural setting|housekeeper,119,"['Romance', 'Drama']",220,6.9,2015,,27811566.6029106,2010s,False
249688,0.8369409999999989,The End of the Tour,James Ponsoldt,,106,['Drama'],126,7.3,2015,,2762652.06443309,2010s,False
268238,0.8324870000000001,The Second Best Exotic Marigold Hotel,John Madden,old people's home,122,"['Drama', 'Comedy']",196,6.4,2015,9199995.95200178,79099969.91601321,2010s,False
256962,0.829111,Little Boy,Alejandro Monteverde,,106,"['Comedy', 'Drama', 'War']",113,7.1,2015,18399991.9040035,5906690.88105601,2010s,False
322456,0.821443,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,dc comics|based on comic book|super powers|lego,48,"['Action', 'Adventure', 'Animation', 'Family']",14,6.4,2015,,,2010s,False
302528,0.820691,Remember,Atom Egoyan,,94,"['Drama', 'Thriller']",75,7.7,2015,,1827684.9958186,2010s,False
222936,0.814206,Aloha,Cameron Crowe,hawaii|military,105,"['Adventure', 'Comedy', 'Romance']",469,5.2,2015,34039985.0224065,24150007.7739965,2010s,False
316002,0.813893,Accidental Love,David O. Russell|Stephen Greene,one-night stand|romantic comedy|accidental love,100,"['Romance', 'Comedy']",64,3.6,2015,23919989.475204602,,2010s,False
365806,0.810667,Halo: The Fall of Reach,Ian Kirby,video game|based on novel|space war|animation|halo,67,"['Action', 'Animation', 'Science Fiction']",32,5.3,2015,,,2010s,False
10317,0.795762,Our Brand Is Crisis,David Gordon Green,political campaign|south america,108,"['Drama', 'Comedy']",122,5.7,2015,25759988.665604897,6442077.28548599,2010s,False
334538,0.792471,Into the Forest,Patricia Rozema,female nudity|rape|fire|dancer|based on novel,101,"['Drama', 'Science Fiction']",57,5.1,2015,,,2010s,False
306947,0.7879689999999989,The Invitation,Karyn Kusama,psychological thriller|psycho thriller|woman director|reunited friends|dinner party,100,['Thriller'],192,6.4,2015,,213197.946192903,2010s,False
328901,0.781809,The Benefactor,Andrew Renzi,,90,['Drama'],55,4.5,2015,,,2010s,False
382517,0.7739090000000001,Open Season: Scared Silly,David Feiss,bear|open season|elliot|boog,85,"['Animation', 'Comedy', 'Family', 'Adventure']",33,5.6,2015,,,2010s,False
310133,0.77107,Cop Car,Jon Watts,sheriff|colorado|murder|suspense|shootout,86,['Thriller'],174,5.5,2015,,123787.785533374,2010s,False
237584,0.768138,Mojave,William Monahan,,93,['Thriller'],17,4.3,2015,,,2010s,False
288036,0.758133,Sleeping with Other People,Leslye Headland,sex|cheating|love|male female relationship|woman director,100,['Comedy'],197,6.2,2015,,2956985.41892641,2010s,False
354110,0.747541,Forsaken,Jon Cassar,,90,"['Western', 'Drama']",53,5.6,2015,10119995.5472019,,2010s,False
331781,0.738404,Amy,Asif Kapadia,jazz|drug addiction|overdose|biography|addiction,128,"['Documentary', 'Music']",345,7.5,2015,,7740089.0743608,2010s,False
253161,0.7299,Madame Bovary,Sophie Barthes,period piece|social status|extramarital affair|woman director,118,['Drama'],52,5.3,2015,,,2010s,False
312831,0.719407,The Hallow,Corin Hardy,baby|fairy tale|tree|transformation|mill,97,"['Fantasy', 'Horror']",122,4.9,2015,,,2010s,True
316322,0.7141310000000001,Barbie in Princess Power,Zeke Norton,barbie|princess|super powers,74,"['Family', 'Animation']",13,5.5,2015,,,2010s,False
301846,0.7073550000000001,Howl,Paul Hyett,england|fire|conductor|chase|transformation,89,['Horror'],62,4.9,2015,,,2010s,True
306745,0.706023,Freeheld,Peter Sollett,new jersey|equality|lesbian couple|cancer,103,"['Romance', 'Drama']",86,7.1,2015,6439997.16640124,527467.967914094,2010s,False
332340,0.7013699999999989,Man Up,Ben Palmer,bowling|blind date|party|mistaken identity|wedding anniversary,88,"['Romance', 'Comedy']",264,6.5,2015,,,2010s,False
292431,0.699932,Love,Gaspar NoÃ©,paris|sex|sexuality|cocaine|nudity,134,"['Drama', 'Romance']",307,4.7,2015,2759998.78560053,639647.198555232,2010s,False
300693,0.69957,Truth,James Vanderbilt,document|biography|one word title|tv reporter|directorial debut,121,['Drama'],89,6.4,2015,8831996.11392171,2338228.65117939,2010s,False
333381,0.696184,Return to Sender,Fouad Mikati,date|prison|nurse|rape|flirting,95,['Thriller'],88,5.0,2015,,,2010s,False
256924,0.690479,Danny Collins,Dan Fogelman,rock star|middle age,107,"['Comedy', 'Drama', 'Music']",114,6.6,2015,9199995.95200178,9968887.45368952,2010s,False
253414,0.6895789999999989,Rock the Kasbah,Barry Levinson,jealousy|ex-boyfriend|afghanistan|record producer|last chance,100,"['Comedy', 'Music', 'War']",56,5.1,2015,13799993.9280026,2779009.65723575,2010s,False
254172,0.689571,Fathers and Daughters,Gabriele Muccino,widow|mental breakdown|family,116,['Drama'],142,7.0,2015,2060799.09324839,,2010s,False
320588,0.6737920000000001,"Hello, My Name Is Doris",Michael Showalter,dating|middle age,95,"['Comedy', 'Drama', 'Romance']",87,6.6,2015,919999.595200178,13289393.2326669,2010s,False
157544,0.669351,The Vatican Tapes,Mark Neveldine,exorcism|anti-christ|exorcists,91,"['Thriller', 'Horror']",164,4.5,2015,11959994.737602301,1641981.23752825,2010s,True
283235,0.661471,99 Homes,Ramin Bahrani,florida|motel|finances|single father|mother son relationship,112,['Drama'],121,6.8,2015,7359996.76160142,1298972.2684521999,2010s,False
243938,0.6611630000000001,Hot Tub Time Machine 2,Steve Pink,time travel|sequel|hot tub|duringcreditsstinger,93,['Comedy'],244,5.0,2015,12879994.3328024,11329473.935031401,2010s,False
86835,0.654335,Knight of Cups,Terrence Malick,celebrity|money|temptation|wealthy man|excess,118,"['Romance', 'Drama']",101,5.7,2015,,,2010s,False
254905,0.654046,Manglehorn,David Gordon Green,,97,['Drama'],35,5.0,2015,3679998.38080071,131652.86207274,2010s,False
309242,0.649628,Mississippi Grind,Ryan Fleck|Anna Boden,poker|gambling|casino|new orleans|roulette,108,['Drama'],74,5.7,2015,,,2010s,False
332502,0.644786,400 Days,Matt Osterman,spacecraft|experiment|simulation|space|astronaut,91,"['Mystery', 'Science Fiction', 'Thriller']",98,4.2,2015,,,2010s,False
286192,0.640151,Lava,James Ford Murphy,pixar animated short|animation|pixar|short,7,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",298,7.3,2015,,,2010s,False
284674,0.638556999999999,Air,Christian Cantamessa,,94,"['Thriller', 'Science Fiction']",135,4.7,2015,,,2010s,False
360055,0.633608,Riot,John Lyde,,88,['Action'],11,5.0,2015,,,2010s,False
352179,0.629560999999999,Septembers of Shiraz,Wayne Blair,,110,"['Drama', 'Thriller']",14,5.9,2015,,,2010s,False
246127,0.607124,Every Thing Will Be Fine,Wim Wenders,,118,['Drama'],44,5.1,2015,,7391.27674783823,2010s,False
338676,0.606113,Extinction,Miguel Ãngel Vivas,mutant|thriller|zombies|zombie apocalypse,110,"['Drama', 'Horror', 'Science Fiction']",135,5.3,2015,,,2010s,True
330982,0.604928,The Childhood of a Leader,Brady Corbet,,116,"['Mystery', 'Drama', 'Horror']",25,3.6,2015,,,2010s,True
232572,0.602165,A Walk in the Woods,Ken Kwapis,hiking|backpacker|friends|appalachian trail,104,"['Drama', 'Adventure', 'Comedy']",171,5.4,2015,7359996.76160142,33111785.4708143,2010s,False
112454,0.599751,Clown,Jon Watts,clown|boy|murder|blood|child murder,100,['Horror'],182,5.2,2015,,,2010s,True
243940,0.599655,The Lazarus Effect,David Gelb,terror|experiment|afterlife|paranormal|violence,83,"['Thriller', 'Horror']",327,4.9,2015,3035998.66416058,58981843.80798871,2010s,True
321528,0.589472,Batman vs. Robin,Jay Oliva,gotham city|robin|super powers|dollmaker|court of owls,72,"['Action', 'Adventure', 'Animation']",142,6.8,2015,,,2010s,False
317744,0.586735,Careful What You Wish For,Elizabeth Allen Rosenbaum,woman director,91,['Thriller'],57,5.4,2015,7359996.76160142,,2010s,False
300792,0.584363,Racing Extinction,Louie Psihoyos,animal species|earth|scientist|globe|activist,90,"['Adventure', 'Documentary']",36,7.8,2015,,,2010s,False
239573,0.577814,Unfinished Business,Ken Scott,europe|business trip,90,['Comedy'],241,4.9,2015,32199985.8320062,13276746.918231301,2010s,False
167810,0.570743999999999,Lost River,Ryan Gosling,underworld|lost city,95,"['Fantasy', 'Thriller']",129,5.7,2015,1839999.19040035,41796.5016095392,2010s,False
319075,0.569443,Cobain: Montage of Heck,Brett Morgen,,132,"['Music', 'Documentary']",197,7.5,2015,,,2010s,False
316042,0.561032,Hyena Road,Paul Gross,,120,"['War', 'Drama']",29,5.7,2015,,,2010s,False
334527,0.560743999999999,Criminal Activities,Jackie Earle Haley,mobster|money problems|borrow|trouble|classmates,94,"['Thriller', 'Crime', 'Drama']",67,5.9,2015,6439997.16640124,,2010s,False
300153,0.560423,Life,Anton Corbijn,james dean|magazine|biography|celebrity|buddy,112,['Drama'],75,5.9,2015,11039995.1424021,,2010s,False
228203,0.553238,"McFarland, USA",Niki Caro,california|small town|coach|championship|woman director,128,['Drama'],139,7.4,2015,,42053235.776576206,2010s,False
332704,0.5485869999999989,Backtrack,Michael Petroni,,90,"['Horror', 'Mystery']",52,5.4,2015,,,2010s,True
278236,0.5478270000000001,X+Y,Morgan Matthews,child prodigy|mathematics|death of father|coming of age|teenager,111,['Drama'],133,6.0,2015,,,2010s,False
276839,0.546458,Home Sweet Hell,Anthony Burns,wife|murder|black comedy|suburbia|drug,98,"['Drama', 'Comedy']",136,4.9,2015,2759998.78560053,,2010s,False
326215,0.542568,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,adventure|animal|noah's ark,85,"['Animation', 'Adventure', 'Comedy']",50,5.7,2015,5519997.57120106,,2010s,False
363689,0.5327,The Unspoken,Sheldon Wilson,,90,"['Thriller', 'Horror']",10,4.1,2015,,,2010s,True
318256,0.532239,Hot Girls Wanted,Jill Bauer|Ronna Gradus,porno star|craigslist|woman director|sex trade|porno filmmaking,84,['Documentary'],158,5.9,2015,,,2010s,False
299245,0.532205,The Gallows,Travis Cluff|Chris Lofing,gallows|high school|tragedy|hanging|found footage,87,"['Horror', 'Thriller']",247,5.0,2015,91999.95952001779,39251239.9294544,2010s,True
333344,0.52985,Dirty Weekend,Neil LaBute,sex|hotel|airport|infidelity|homosexuality,93,"['Drama', 'Comedy']",12,4.8,2015,,,2010s,False
357096,0.527957,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,male nudity|rape|detective|nudity|group therapy,91,"['Horror', 'Thriller']",100,5.0,2015,,,2010s,True
309299,0.526642,Experimenter,Michael Almereyda,experiment|biography|controversy,97,"['History', 'Drama']",94,6.9,2015,,,2010s,False
314385,0.524315,By the Sea,Angelina Jolie,france|hotel|1970s|grief|travel,122,"['Drama', 'Romance']",82,5.4,2015,9199995.95200178,3068131.49002214,2010s,False
333596,0.52025,Woodlawn,Andrew Erwin|Jon Erwin,sport|racism,123,['Drama'],32,6.8,2015,,,2010s,False
361042,0.516954,The Hollow,Sheldon Wilson,monster|island|halloween|curse|storm,90,"['Horror', 'TV Movie']",19,5.1,2015,,,2010s,True
353686,0.515401,Visions,Kevin Greutert,horror|vision|pregnant|sight,80,"['Thriller', 'Horror']",67,5.5,2015,,,2010s,True
318954,0.514735,Beyond the Mask,Chad Burns,mercenary,103,['Action'],13,6.2,2015,,1137205.97962936,2010s,False
289191,0.513386,I Am Here,Anders Morgenthaler,prostitute|border|black market|business woman|mortal danger,97,"['Drama', 'Thriller']",18,4.0,2015,,,2010s,False
324333,0.50732,Wild Horses,Robert Duvall,,100,"['Crime', 'Drama']",16,4.1,2015,,,2010s,False
252164,0.5048279999999989,Pressure,Ron Scalpello,survival,91,"['Drama', 'Thriller']",29,5.0,2015,,,2010s,False
360784,0.5024890000000001,Hidden,Ross Duffer|Matt Duffer,helicopter|underground|nightmare|quarantine|outbreak,83,"['Thriller', 'Horror']",96,6.5,2015,,,2010s,True
336313,0.49726499999999996,Hell & Back,Tom Gianas|Ross Shuman,orpheus|carnival|hell|stop motion animation|devil,86,"['Fantasy', 'Comedy', 'Animation']",47,4.3,2015,,145146.496135541,2010s,False
240483,0.48635100000000003,Robot Overlords,Jon Wright,invasion|robot,90,"['Adventure', 'Science Fiction', 'Action']",63,4.9,2015,19319991.4992037,,2010s,False
321494,0.482422,The Man with the Iron Fists 2,Roel ReinÃ©,martial arts|sequel|revenge|slave,90,['Action'],43,4.7,2015,,,2010s,False
353595,0.47784,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,,67,"['Action', 'Adventure', 'Animation', 'Family']",17,6.8,2015,,,2010s,False
360603,0.47634099999999996,Crown for Christmas,Alex Zamm,,84,['TV Movie'],10,7.6,2015,,,2010s,False
264337,0.475473,Spare Parts,Sean McNamara,m.i.t.|hispanic|high school student|robotics club|car parts,83,"['Action', 'Drama', 'Family']",38,6.6,2015,,,2010s,False
289716,0.474788,The World Made Straight,David Burris,appalachia|appalachian,119,['Drama'],13,5.8,2015,,,2010s,False
296065,0.47462600000000005,Last Shift,Anthony DiBlasi,mask|telephone|supernatural|hell|cop,88,"['Horror', 'Thriller']",77,5.6,2015,,,2010s,True
337029,0.473344,Frankenstein,Bernard Rose,frankenstein,89,"['Horror', 'Thriller']",14,4.5,2015,,,2010s,True
317952,0.471393,Cartel Land,Matthew Heineman,mexico|arizona|cocaine|crack|murder,100,"['Drama', 'Documentary']",112,7.5,2015,,,2010s,False
325358,0.471091,Superfast!,Jason Friedberg|Aaron Seltzer,spoof|automobile racing,99,['Comedy'],60,4.4,2015,18399991.9040035,,2010s,False
272548,0.470991,Moonwalkers,Antoine Bardou-Jacquet,,107,['Comedy'],53,6.0,2015,,,2010s,False
